fname,label
0eb8b04e.wav,Bass_drum Snare_drum Acoustic_guitar
0ec5f052.wav,Oboe Clarinet Flute
0ed387f3.wav,Tearing Shatter Gunshot_or_gunfire
0edbfc63.wav,Flute Saxophone Trumpet
0eead3a5.wav,Bass_drum Acoustic_guitar Saxophone
0ef36ea1.wav,Harmonica Burping_or_eructation Telephone
0f0b1ca2.wav,Cello Gong Double_bass
0f0d26ff.wav,Flute Oboe Violin_or_fiddle
0f0e6fcb.wav,Bass_drum Finger_snapping Gunshot_or_gunfire
0f186af1.wav,Acoustic_guitar Snare_drum Squeak
0f1b4552.wav,Bark Laughter Telephone
0f3786e3.wav,Bus Microwave_oven Fireworks
0f3ac4c8.wav,Writing Tearing Squeak
0f45b11a.wav,Double_bass Bass_drum Knock
0f4db823.wav,Shatter Chime Squeak
0f4edd6e.wav,Tearing Shatter Fart
0f5182eb.wav,Gunshot_or_gunfire Shatter Bass_drum
0f53de64.wav,Writing Shatter Snare_drum
0f54592d.wav,Chime Meow Acoustic_guitar
0f545c0a.wav,Flute Trumpet Laughter
0f5d35da.wav,Bass_drum Electric_piano Double_bass
0f6b702d.wav,Flute Cough Laughter
0f6bd0ae.wav,Hi-hat Tambourine Tearing
0f6dd6d8.wav,Flute Trumpet Saxophone
0f7080a5.wav,Acoustic_guitar Fart Squeak
0f712cb7.wav,Oboe Saxophone Trumpet
0f7784da.wav,Hi-hat Tambourine Keys_jangling
0f784c9c.wav,Shatter Hi-hat Tearing
0f826ebb.wav,Tambourine Acoustic_guitar Bus
0f9ff067.wav,Fireworks Bass_drum Knock
0fac704f.wav,Tearing Writing Tambourine
0fae3120.wav,Clarinet Flute Saxophone
0fba4394.wav,Cello Gong Trumpet
0fc2e748.wav,Trumpet Saxophone Flute
0fc6872b.wav,Squeak Snare_drum Bass_drum
0fcc66b7.wav,Clarinet Saxophone Oboe
0fcd2371.wav,Applause Scissors Laughter
0fd0464f.wav,Cello Flute Violin_or_fiddle
0fd07de6.wav,Bass_drum Gunshot_or_gunfire Knock
0fd76662.wav,Saxophone Flute Clarinet
0fe4be7c.wav,Gunshot_or_gunfire Knock Snare_drum
0fe4e425.wav,Oboe Saxophone Clarinet
0feb250e.wav,Bass_drum Knock Snare_drum
10010bbd.wav,Acoustic_guitar Writing Fart
10039900.wav,Flute Clarinet Oboe
10098579.wav,Clarinet Acoustic_guitar Saxophone
100c5246.wav,Trumpet Saxophone Squeak
10109319.wav,Acoustic_guitar Applause Laughter
10121a69.wav,Hi-hat Tearing Shatter
10145c52.wav,Chime Keys_jangling Squeak
10145c60.wav,Bass_drum Knock Snare_drum
101c0bd4.wav,Knock Gong Snare_drum
1023611b.wav,Snare_drum Fart Gong
10252b9e.wav,Clarinet Saxophone Flute
103bac20.wav,Bass_drum Snare_drum Hi-hat
104489a6.wav,Flute Trumpet Violin_or_fiddle
10480421.wav,Bass_drum Electric_piano Snare_drum
1048ea58.wav,Bass_drum Snare_drum Tambourine
1050c329.wav,Hi-hat Tearing Shatter
1054db8c.wav,Flute Saxophone Oboe
1057f6f9.wav,Acoustic_guitar Laughter Fart
106c682c.wav,Bass_drum Double_bass Tearing
1071703e.wav,Cello Violin_or_fiddle Flute
10729c8a.wav,Flute Clarinet Saxophone
1079e2d1.wav,Bass_drum Gunshot_or_gunfire Fireworks
107e3cbe.wav,Acoustic_guitar Bass_drum Knock
108b5bef.wav,Harmonica Hi-hat Squeak
109321f2.wav,Cello Knock Trumpet
10949041.wav,Acoustic_guitar Knock Cello
1099a7a8.wav,Trumpet Cello Saxophone
10d3b2ec.wav,Clarinet Acoustic_guitar Cello
10d5c4ce.wav,Hi-hat Gong Snare_drum
10d73c58.wav,Clarinet Trumpet Saxophone
10d9053b.wav,Acoustic_guitar Squeak Fart
10d9265f.wav,Cello Gong Double_bass
10dba05f.wav,Gong Flute Cello
10dddec0.wav,Bark Cough Burping_or_eructation
10e46486.wav,Meow Glockenspiel Clarinet
10f6ad27.wav,Flute Clarinet Oboe
11041746.wav,Bass_drum Bark Cello
111dd875.wav,Cello Electric_piano Acoustic_guitar
112283e8.wav,Hi-hat Finger_snapping Snare_drum
1122c26f.wav,Flute Oboe Saxophone
112da824.wav,Bass_drum Snare_drum Hi-hat
11338182.wav,Snare_drum Fart Gunshot_or_gunfire
113b0e32.wav,Acoustic_guitar Double_bass Gong
113d2ca9.wav,Hi-hat Scissors Tearing
1141793d.wav,Bass_drum Gunshot_or_gunfire Finger_snapping
11442d0e.wav,Cello Drawer_open_or_close Double_bass
1146e063.wav,Cello Saxophone Flute
11544687.wav,Bass_drum Electric_piano Flute
115a258b.wav,Flute Trumpet Saxophone
115aa41f.wav,Hi-hat Tearing Tambourine
116b77d5.wav,Cough Applause Laughter
11704d14.wav,Tearing Shatter Writing
11770392.wav,Hi-hat Tearing Snare_drum
117dcac8.wav,Knock Fireworks Squeak
11844b37.wav,Clarinet Saxophone Flute
11867b61.wav,Flute Trumpet Saxophone
1189cf83.wav,Bass_drum Gunshot_or_gunfire Snare_drum
118f1763.wav,Clarinet Cello Saxophone
11986117.wav,Bass_drum Snare_drum Knock
119a3278.wav,Applause Writing Laughter
11a10ce8.wav,Cello Double_bass Trumpet
11a4f814.wav,Bass_drum Gunshot_or_gunfire Knock
11ae787e.wav,Squeak Drawer_open_or_close Fireworks
11cc6d11.wav,Trumpet Fart Oboe
11e6a1ec.wav,Bass_drum Gunshot_or_gunfire Fireworks
11e80486.wav,Acoustic_guitar Cello Flute
11e95378.wav,Bass_drum Electric_piano Flute
11edc852.wav,Acoustic_guitar Trumpet Cello
11f661bd.wav,Tearing Scissors Writing
11f6b674.wav,Bass_drum Hi-hat Flute
11fa11a0.wav,Trumpet Saxophone Clarinet
12034b1a.wav,Cello Violin_or_fiddle Clarinet
120c7292.wav,Flute Cello Clarinet
1221a798.wav,Clarinet Trumpet Saxophone
122abe8c.wav,Shatter Squeak Scissors
122f1508.wav,Clarinet Cello Acoustic_guitar
12394644.wav,Tearing Writing Fireworks
123986b6.wav,Cowbell Snare_drum Acoustic_guitar
1242ac46.wav,Clarinet Flute Saxophone
1248a779.wav,Flute Trumpet Cello
1248f9e2.wav,Cello Snare_drum Acoustic_guitar
12508a7b.wav,Knock Drawer_open_or_close Gong
12584f90.wav,Cello Gong Double_bass
125c89cb.wav,Hi-hat Snare_drum Gunshot_or_gunfire
125dccd9.wav,Fireworks Writing Drawer_open_or_close
12679aee.wav,Flute Trumpet Violin_or_fiddle
126a48d2.wav,Trumpet Saxophone Flute
1271e7aa.wav,Flute Saxophone Electric_piano
12770ffc.wav,Flute Laughter Cowbell
12798b6a.wav,Bass_drum Flute Telephone
127a43ec.wav,Clarinet Saxophone Trumpet
127d3803.wav,Flute Harmonica Saxophone
12a0327a.wav,Clarinet Saxophone Cello
12a83756.wav,Acoustic_guitar Laughter Snare_drum
12ac9a66.wav,Bass_drum Cello Knock
12adec75.wav,Tearing Writing Shatter
12ae3ff9.wav,Bass_drum Gunshot_or_gunfire Finger_snapping
12bb4b63.wav,Saxophone Flute Telephone
12bf9735.wav,Clarinet Oboe Saxophone
12bfa703.wav,Cough Flute Laughter
12c73c11.wav,Hi-hat Tearing Telephone
12d71e7f.wav,Tearing Fireworks Hi-hat
12d94273.wav,Double_bass Cello Flute
12e91a56.wav,Bass_drum Electric_piano Flute
12ed3971.wav,Trumpet Flute Saxophone
12edfe79.wav,Trumpet Saxophone Flute
12f5ec05.wav,Flute Chime Clarinet
12f71a9d.wav,Oboe Violin_or_fiddle Saxophone
12f9efda.wav,Flute Bass_drum Gong
12fb2e35.wav,Applause Squeak Drawer_open_or_close
130112d1.wav,Hi-hat Snare_drum Tambourine
1302eade.wav,Saxophone Flute Telephone
130988c6.wav,Snare_drum Squeak Acoustic_guitar
13184046.wav,Flute Oboe Harmonica
13331371.wav,Double_bass Trumpet Cello
13354f83.wav,Squeak Flute Saxophone
133599c8.wav,Finger_snapping Snare_drum Hi-hat
13371a0b.wav,Meow Flute Laughter
133a1dac.wav,Tearing Writing Shatter
13489639.wav,Clarinet Acoustic_guitar Violin_or_fiddle
138bb73e.wav,Flute Cello Trumpet
1391b6b2.wav,Squeak Bark Applause
13979584.wav,Bass_drum Double_bass Gong
139ab603.wav,Harmonica Trumpet Squeak
139aebb0.wav,Saxophone Violin_or_fiddle Cello
13a6fa65.wav,Acoustic_guitar Drawer_open_or_close Snare_drum
13a9b494.wav,Cello Microwave_oven Squeak
13b9e681.wav,Hi-hat Snare_drum Tearing
13bd9ca7.wav,Cough Laughter Fart
13c4e7ef.wav,Acoustic_guitar Fart Tearing
13c6f3c2.wav,Bass_drum Electric_piano Flute
13cc0201.wav,Clarinet Saxophone Flute
13d4af26.wav,Clarinet Saxophone Cello
13d5aec7.wav,Acoustic_guitar Microwave_oven Squeak
13d6fb26.wav,Bass_drum Snare_drum Hi-hat
13e1e624.wav,Acoustic_guitar Tambourine Snare_drum
13e2b96a.wav,Flute Trumpet Meow
13e4f495.wav,Clarinet Saxophone Trumpet
13ee85d2.wav,Finger_snapping Knock Telephone
13f663b3.wav,Trumpet Saxophone Oboe
14031155.wav,Meow Squeak Flute
14041984.wav,Trumpet Knock Fireworks
140d79b0.wav,Clarinet Flute Saxophone
14182f8e.wav,Hi-hat Trumpet Snare_drum
141a7b5d.wav,Acoustic_guitar Cello Gong
141d4ba2.wav,Clarinet Flute Oboe
142258b7.wav,Flute Saxophone Trumpet
1437b371.wav,Trumpet Flute Electric_piano
143feb4e.wav,Violin_or_fiddle Tearing Fireworks
144157e4.wav,Squeak Flute Meow
14448a8a.wav,Acoustic_guitar Flute Electric_piano
1457e269.wav,Clarinet Saxophone Flute
1460cf8c.wav,Cello Saxophone Squeak
1467ad73.wav,Cello Gong Double_bass
1472c52c.wav,Gunshot_or_gunfire Knock Shatter
147b4b92.wav,Trumpet Saxophone Oboe
14825a40.wav,Saxophone Flute Telephone
14973511.wav,Clarinet Flute Oboe
14a35fad.wav,Squeak Laughter Cough
14a40516.wav,Saxophone Trumpet Flute
14acb290.wav,Bass_drum Double_bass Electric_piano
14acdf0f.wav,Squeak Drawer_open_or_close Applause
14b028c5.wav,Trumpet Meow Saxophone
14ba2025.wav,Clarinet Flute Saxophone
14bb9803.wav,Acoustic_guitar Electric_piano Flute
14bbc9cf.wav,Acoustic_guitar Gong Flute
14bd9082.wav,Cello Double_bass Knock
14c45684.wav,Saxophone Flute Violin_or_fiddle
14c6a761.wav,Bass_drum Snare_drum Cowbell
14c71e9e.wav,Saxophone Flute Clarinet
14cd4f75.wav,Flute Violin_or_fiddle Clarinet
14d6a6a0.wav,Snare_drum Gunshot_or_gunfire Bass_drum
14dcf709.wav,Violin_or_fiddle Cello Saxophone
14e7e9ac.wav,Bass_drum Hi-hat Snare_drum
14f70585.wav,Oboe Saxophone Flute
14f708da.wav,Fart Snare_drum Cough
1502179d.wav,Cello Violin_or_fiddle Saxophone
150429d6.wav,Clarinet Saxophone Flute
150e1dd2.wav,Clarinet Acoustic_guitar Cello
151254c2.wav,Clarinet Cello Acoustic_guitar
15125f5f.wav,Bass_drum Double_bass Hi-hat
15139a13.wav,Acoustic_guitar Laughter Meow
1515bb19.wav,Flute Violin_or_fiddle Cello
15184f5f.wav,Clarinet Cello Telephone
15190a5f.wav,Acoustic_guitar Flute Cello
1519b35f.wav,Hi-hat Tambourine Fireworks
15295b70.wav,Oboe Clarinet Flute
152f3667.wav,Bass_drum Gunshot_or_gunfire Writing
15345e4a.wav,Flute Saxophone Trumpet
15389a70.wav,Clarinet Acoustic_guitar Cello
153a0440.wav,Cello Double_bass Gong
153f814a.wav,Trumpet Knock Fireworks
1545d3db.wav,Tearing Scissors Writing
15603fd9.wav,Cello Gong Trumpet
15719ed6.wav,Flute Clarinet Violin_or_fiddle
15750f4b.wav,Flute Harmonica Violin_or_fiddle
158607fd.wav,Trumpet Fart Knock
15860b48.wav,Clarinet Flute Saxophone
158a30ac.wav,Acoustic_guitar Cello Gong
158bd28f.wav,Bass_drum Gunshot_or_gunfire Knock
159e8bfb.wav,Hi-hat Finger_snapping Tearing
15af3daf.wav,Tearing Writing Keys_jangling
15ba6e85.wav,Hi-hat Tambourine Snare_drum
15bc9bf6.wav,Bass_drum Gunshot_or_gunfire Knock
15bfb7ad.wav,Burping_or_eructation Acoustic_guitar Cough
15ce5db3.wav,Bass_drum Cello Snare_drum
15d87509.wav,Clarinet Trumpet Flute
15df8abd.wav,Saxophone Trumpet Cello
15f246da.wav,Bass_drum Electric_piano Acoustic_guitar
15f4101c.wav,Acoustic_guitar Snare_drum Cello
15f5c90b.wav,Bark Keys_jangling Hi-hat
15f6fc67.wav,Telephone Electric_piano Bass_drum
160853bc.wav,Acoustic_guitar Fart Tambourine
160f466f.wav,Clarinet Saxophone Oboe
1615df90.wav,Flute Telephone Saxophone
161d4ab4.wav,Bass_drum Double_bass Electric_piano
162e8246.wav,Saxophone Oboe Flute
16345547.wav,Cello Meow Laughter
16348aa9.wav,Acoustic_guitar Tambourine Flute
163b9ad7.wav,Gong Burping_or_eructation Violin_or_fiddle
16431ede.wav,Bass_drum Snare_drum Electric_piano
164b4c89.wav,Hi-hat Snare_drum Gong
164f3510.wav,Flute Cello Trumpet
165bc5ea.wav,Hi-hat Shatter Tearing
16612ee5.wav,Cello Laughter Applause
166649ff.wav,Hi-hat Applause Gunshot_or_gunfire
166699d1.wav,Trumpet Knock Fireworks
167438db.wav,Squeak Harmonica Applause
1674eaff.wav,Cello Knock Trumpet
16750658.wav,Tearing Finger_snapping Telephone
167d07c1.wav,Snare_drum Hi-hat Finger_snapping
168dde05.wav,Clarinet Saxophone Cello
169187fd.wav,Keys_jangling Shatter Scissors
1692752a.wav,Squeak Saxophone Acoustic_guitar
16991fc7.wav,Trumpet Saxophone Flute
1699bae8.wav,Bass_drum Snare_drum Hi-hat
16a2e687.wav,Tearing Knock Microwave_oven
16aaa6b7.wav,Tambourine Keys_jangling Hi-hat
16bd65e1.wav,Bass_drum Snare_drum Gunshot_or_gunfire
16bd8f47.wav,Trumpet Saxophone Clarinet
16c01f9b.wav,Clarinet Flute Saxophone
16c8058b.wav,Bass_drum Gunshot_or_gunfire Snare_drum
16cda087.wav,Bass_drum Electric_piano Telephone
16cf8831.wav,Squeak Trumpet Electric_piano
16d0c74a.wav,Violin_or_fiddle Flute Squeak
16d4034a.wav,Tearing Finger_snapping Hi-hat
16e89d43.wav,Hi-hat Snare_drum Gunshot_or_gunfire
16ec0be8.wav,Flute Violin_or_fiddle Harmonica
16f71d9e.wav,Hi-hat Harmonica Shatter
170e0bb1.wav,Acoustic_guitar Cello Gong
170ee500.wav,Bass_drum Snare_drum Gunshot_or_gunfire
170f53d8.wav,Harmonica Laughter Squeak
17153cf6.wav,Snare_drum Tambourine Bass_drum
171d5e5d.wav,Fart Fireworks Shatter
1723feb0.wav,Knock Drawer_open_or_close Bass_drum
17312128.wav,Bass_drum Microwave_oven Snare_drum
17356873.wav,Cello Knock Squeak
173e49ef.wav,Flute Squeak Trumpet
173ea625.wav,Trumpet Laughter Squeak
17455a79.wav,Bass_drum Gong Knock
17490d6b.wav,Bass_drum Electric_piano Flute
174b0363.wav,Flute Clarinet Saxophone
17511eae.wav,Trumpet Saxophone Clarinet
1760e135.wav,Cello Double_bass Knock
17617f21.wav,Cello Gong Double_bass
17674111.wav,Gong Writing Fireworks
176e2113.wav,Trumpet Saxophone Squeak
1771861b.wav,Bass_drum Snare_drum Cowbell
17744d78.wav,Bass_drum Telephone Laughter
1779afe8.wav,Electric_piano Acoustic_guitar Cello
177ce933.wav,Flute Saxophone Telephone
177f344a.wav,Squeak Computer_keyboard Writing
1781c115.wav,Acoustic_guitar Applause Squeak
1788e6f6.wav,Tearing Hi-hat Shatter
17955a9f.wav,Bass_drum Bark Fart
1796f9cb.wav,Flute Oboe Clarinet
17985dae.wav,Bass_drum Snare_drum Hi-hat
17a4e6f1.wav,Glockenspiel Telephone Burping_or_eructation
17a5de4f.wav,Clarinet Saxophone Trumpet
17a87178.wav,Clarinet Flute Telephone
17ad9090.wav,Flute Trumpet Saxophone
17b474ef.wav,Cello Gong Flute
17b61ce8.wav,Bass_drum Knock Fireworks
17c07953.wav,Acoustic_guitar Cello Electric_piano
17c3c741.wav,Squeak Chime Keys_jangling
17c6a405.wav,Applause Fireworks Squeak
17cb084e.wav,Violin_or_fiddle Laughter Saxophone
17cf92a5.wav,Snare_drum Hi-hat Gunshot_or_gunfire
17cfddcf.wav,Violin_or_fiddle Snare_drum Knock
17d75970.wav,Trumpet Clarinet Saxophone
17dba240.wav,Bass_drum Double_bass Cello
17e3144e.wav,Clarinet Flute Saxophone
17e829a7.wav,Finger_snapping Tearing Shatter
17edf1e0.wav,Knock Fart Burping_or_eructation
17ee3009.wav,Trumpet Saxophone Harmonica
17fc511c.wav,Microwave_oven Laughter Cough
18063bf0.wav,Bass_drum Gunshot_or_gunfire Fireworks
1806ff82.wav,Bass_drum Gunshot_or_gunfire Knock
180d82cc.wav,Fart Fireworks Gunshot_or_gunfire
1810cd33.wav,Harmonica Chime Squeak
181505d1.wav,Clarinet Flute Saxophone
1819a7b7.wav,Flute Acoustic_guitar Saxophone
18210526.wav,Bass_drum Electric_piano Snare_drum
18229e72.wav,Hi-hat Snare_drum Tearing
18253631.wav,Bass_drum Gunshot_or_gunfire Snare_drum
1837f058.wav,Drawer_open_or_close Squeak Fireworks
18452dbe.wav,Fart Cough Burping_or_eructation
184c3a72.wav,Knock Telephone Finger_snapping
1850e006.wav,Drawer_open_or_close Tearing Shatter
1858f370.wav,Fireworks Gunshot_or_gunfire Bass_drum
1874843c.wav,Trumpet Saxophone Cello
187532f8.wav,Laughter Flute Harmonica
187d9e6e.wav,Tambourine Fart Acoustic_guitar
187e3878.wav,Bass_drum Gunshot_or_gunfire Hi-hat
18841b79.wav,Cello Violin_or_fiddle Double_bass
18885439.wav,Flute Gong Telephone
189441e1.wav,Squeak Fart Gunshot_or_gunfire
1898f7b6.wav,Hi-hat Snare_drum Tearing
18a625d3.wav,Acoustic_guitar Burping_or_eructation Telephone
18a6df57.wav,Flute Trumpet Cello
18b27945.wav,Saxophone Flute Telephone
18b390aa.wav,Flute Saxophone Violin_or_fiddle
18b60e7c.wav,Keys_jangling Scissors Tearing
18b6a781.wav,Clarinet Saxophone Acoustic_guitar
18bc04e0.wav,Acoustic_guitar Writing Computer_keyboard
18bc6c72.wav,Bus Fireworks Applause
18c8750a.wav,Trumpet Flute Clarinet
18d60f74.wav,Flute Trumpet Acoustic_guitar
18d8abc6.wav,Violin_or_fiddle Cello Saxophone
18de723e.wav,Cello Gong Electric_piano
18e228c9.wav,Shatter Tearing Hi-hat
18e2418d.wav,Trumpet Oboe Saxophone
18e3eb8c.wav,Acoustic_guitar Cello Microwave_oven
18e8e2ac.wav,Flute Oboe Trumpet
18ea036e.wav,Cello Double_bass Laughter
18f3a477.wav,Squeak Fireworks Meow
18f56a28.wav,Clarinet Acoustic_guitar Saxophone
190cd2ef.wav,Electric_piano Cello Acoustic_guitar
190f0ca0.wav,Clarinet Telephone Violin_or_fiddle
191087dd.wav,Hi-hat Tambourine Shatter
19125f06.wav,Hi-hat Snare_drum Telephone
1919c4b7.wav,Cello Violin_or_fiddle Double_bass
19202922.wav,Acoustic_guitar Electric_piano Cello
192b0f83.wav,Trumpet Saxophone Violin_or_fiddle
192d38cf.wav,Flute Saxophone Trumpet
192ddfa1.wav,Keys_jangling Scissors Tambourine
19390e56.wav,Trumpet Tambourine Keys_jangling
193d9d2a.wav,Squeak Meow Chime
19416771.wav,Saxophone Cello Fart
19488282.wav,Trumpet Flute Saxophone
194d4fda.wav,Acoustic_guitar Fart Squeak
19507c1a.wav,Bass_drum Electric_piano Snare_drum
19536d06.wav,Finger_snapping Telephone Flute
19544e43.wav,Cello Flute Violin_or_fiddle
19570da6.wav,Shatter Tearing Fireworks
195b0c65.wav,Bass_drum Snare_drum Gunshot_or_gunfire
197366a1.wav,Bass_drum Hi-hat Electric_piano
198e4540.wav,Clarinet Saxophone Oboe
19a120d3.wav,Bass_drum Snare_drum Hi-hat
19a2a5c8.wav,Tambourine Acoustic_guitar Applause
19a316cc.wav,Bass_drum Snare_drum Gunshot_or_gunfire
19a33fef.wav,Cello Saxophone Squeak
19a37eff.wav,Saxophone Cello Trumpet
19a686e2.wav,Cello Double_bass Snare_drum
19afe1a7.wav,Acoustic_guitar Electric_piano Cello
19b5d0da.wav,Acoustic_guitar Snare_drum Squeak
19b7eea0.wav,Fart Gunshot_or_gunfire Snare_drum
19bb6cb7.wav,Flute Meow Acoustic_guitar
19bf2ce6.wav,Bass_drum Gunshot_or_gunfire Knock
19c7d5e3.wav,Clarinet Saxophone Oboe
19c987c6.wav,Hi-hat Snare_drum Gunshot_or_gunfire
19d11a47.wav,Flute Trumpet Saxophone
19d3f305.wav,Acoustic_guitar Snare_drum Squeak
19d4d324.wav,Bass_drum Gunshot_or_gunfire Snare_drum
19d99b8e.wav,Clarinet Saxophone Flute
19dd0adf.wav,Hi-hat Snare_drum Applause
19de8357.wav,Acoustic_guitar Snare_drum Fart
19e18ee3.wav,Squeak Bark Laughter
19e6b24a.wav,Cello Double_bass Acoustic_guitar
19e6ef89.wav,Fart Hi-hat Cough
19e9e878.wav,Fart Gunshot_or_gunfire Hi-hat
1a01aa4d.wav,Clarinet Oboe Saxophone
1a1227e2.wav,Bass_drum Double_bass Snare_drum
1a14b601.wav,Flute Tearing Trumpet
1a1da2bf.wav,Trumpet Clarinet Saxophone
1a21ea60.wav,Bass_drum Snare_drum Gunshot_or_gunfire
1a281fda.wav,Bark Laughter Gong
1a29b341.wav,Scissors Telephone Writing
1a2f7f1a.wav,Laughter Telephone Cough
1a33953a.wav,Acoustic_guitar Cello Cough
1a35ff8a.wav,Hi-hat Shatter Tambourine
1a397af4.wav,Violin_or_fiddle Cello Gong
1a3cf6de.wav,Cello Squeak Microwave_oven
1a4085ff.wav,Gong Acoustic_guitar Cello
1a46e9e3.wav,Bass_drum Electric_piano Hi-hat
1a47fb84.wav,Flute Clarinet Saxophone
1a4cd763.wav,Gong Fart Violin_or_fiddle
1a52350b.wav,Clarinet Oboe Flute
1a74d00f.wav,Bass_drum Snare_drum Hi-hat
1a7618a1.wav,Saxophone Violin_or_fiddle Flute
1a836d36.wav,Knock Double_bass Snare_drum
1a862948.wav,Trumpet Knock Tearing
1a99c876.wav,Squeak Laughter Trumpet
1a9afa92.wav,Squeak Telephone Meow
1ab0c900.wav,Trumpet Clarinet Saxophone
1ace26c4.wav,Applause Laughter Scissors
1ae0231e.wav,Bass_drum Knock Snare_drum
1ae2b5fa.wav,Clarinet Saxophone Oboe
1ae9b98d.wav,Cello Gong Microwave_oven
1af722d1.wav,Acoustic_guitar Fart Tearing
1afb9f93.wav,Saxophone Flute Telephone
1b004964.wav,Acoustic_guitar Telephone Double_bass
1b098b97.wav,Bass_drum Knock Fireworks
1b12b1e4.wav,Violin_or_fiddle Snare_drum Gong
1b19cbdc.wav,Cello Microwave_oven Squeak
1b2cedea.wav,Acoustic_guitar Squeak Snare_drum
1b2d2eb0.wav,Bass_drum Electric_piano Double_bass
1b31d71a.wav,Trumpet Saxophone Violin_or_fiddle
1b34f72f.wav,Flute Violin_or_fiddle Squeak
1b3e0883.wav,Clarinet Saxophone Flute
1b3e2c90.wav,Acoustic_guitar Cello Snare_drum
1b3ff3e3.wav,Trumpet Saxophone Oboe
1b493d48.wav,Fart Writing Computer_keyboard
1b4fa840.wav,Bass_drum Snare_drum Knock
1b74b785.wav,Bass_drum Electric_piano Cowbell
1b75d261.wav,Finger_snapping Tearing Trumpet
1b7c4e2b.wav,Violin_or_fiddle Gong Glockenspiel
1b8034fc.wav,Snare_drum Microwave_oven Finger_snapping
1b889126.wav,Bass_drum Knock Double_bass
1b88d7ed.wav,Flute Violin_or_fiddle Trumpet
1b937248.wav,Bass_drum Gunshot_or_gunfire Knock
1b9ea23e.wav,Cello Knock Gong
1ba287ab.wav,Oboe Saxophone Trumpet
1ba7d175.wav,Tearing Hi-hat Shatter
1bae1f0b.wav,Cowbell Double_bass Cello
1bb20333.wav,Gong Flute Saxophone
1be801e3.wav,Bass_drum Acoustic_guitar Electric_piano
1bf44f35.wav,Squeak Meow Fireworks
1bf693b4.wav,Meow Trumpet Squeak
1bf6b145.wav,Flute Saxophone Trumpet
1bff2b1f.wav,Bass_drum Snare_drum Double_bass
1c01994c.wav,Writing Computer_keyboard Tearing
1c0b1492.wav,Cello Gong Acoustic_guitar
1c0bb5ac.wav,Knock Drawer_open_or_close Microwave_oven
1c1562b1.wav,Violin_or_fiddle Knock Gong
1c30344f.wav,Saxophone Harmonica Flute
1c317f0b.wav,Cello Gong Acoustic_guitar
1c35850e.wav,Flute Laughter Saxophone
1c365ceb.wav,Keys_jangling Tambourine Chime
1c37d9ab.wav,Acoustic_guitar Squeak Flute
1c39822b.wav,Flute Cello Violin_or_fiddle
1c44cef3.wav,Snare_drum Squeak Gunshot_or_gunfire
1c4c454a.wav,Tearing Snare_drum Gunshot_or_gunfire
1c538cbe.wav,Clarinet Saxophone Flute
1c55199a.wav,Flute Trumpet Saxophone
1c661f20.wav,Trumpet Saxophone Oboe
1c664c64.wav,Flute Telephone Acoustic_guitar
1c67014c.wav,Gong Acoustic_guitar Cello
1c692b4d.wav,Trumpet Flute Saxophone
1c71ef05.wav,Trumpet Computer_keyboard Squeak
1c75b34c.wav,Flute Saxophone Trumpet
1c8f42bf.wav,Hi-hat Tambourine Tearing
1c9ac38c.wav,Acoustic_guitar Microwave_oven Writing
1ca6610b.wav,Shatter Tambourine Tearing
1cb0ba38.wav,Bass_drum Electric_piano Flute
1cb49809.wav,Violin_or_fiddle Oboe Saxophone
1cb6cef9.wav,Bass_drum Knock Electric_piano
1cbc36e4.wav,Flute Glockenspiel Telephone
1cbdc6d4.wav,Gong Flute Saxophone
1cc8a3d5.wav,Trumpet Knock Double_bass
1cd4aae5.wav,Hi-hat Tearing Fart
1cdcfc87.wav,Bass_drum Acoustic_guitar Double_bass
1ce16b1a.wav,Bark Trumpet Saxophone
1ce5c4d8.wav,Hi-hat Gong Flute
1cff8cc1.wav,Cowbell Electric_piano Telephone
1cffd032.wav,Applause Writing Computer_keyboard
1d030689.wav,Acoustic_guitar Cello Knock
1d06734e.wav,Gunshot_or_gunfire Knock Fart
1d0efb5d.wav,Bass_drum Gunshot_or_gunfire Snare_drum
1d12222d.wav,Cello Gong Trumpet
1d15592d.wav,Bass_drum Electric_piano Snare_drum
1d20d1a4.wav,Clarinet Flute Violin_or_fiddle
1d2efb23.wav,Harmonica Squeak Flute
1d2f5756.wav,Clarinet Flute Violin_or_fiddle
1d2feaeb.wav,Telephone Electric_piano Meow
1d34997d.wav,Chime Flute Telephone
1d398ebc.wav,Saxophone Harmonica Trumpet
1d49edfa.wav,Saxophone Flute Clarinet
1d4afd29.wav,Clarinet Flute Saxophone
1d58ee7a.wav,Clarinet Oboe Flute
1d5a7a99.wav,Meow Squeak Laughter
1d5ecf23.wav,Cello Gong Electric_piano
1d5f2c6b.wav,Bass_drum Snare_drum Fireworks
1d60166d.wav,Bass_drum Electric_piano Flute
1d6703ef.wav,Clarinet Saxophone Flute
1d6a839a.wav,Hi-hat Tambourine Bass_drum
1d73513c.wav,Fart Hi-hat Gunshot_or_gunfire
